Sample ID,Feature Name,SHAP Value
64,nanoparticle_diffusion,-0.8430466651916504
64,release_rate,8.721349716186523
64,uptake_rate,0.9739049077033997
64,drug_loading,-0.1906215399503708
64,tumor_growth_rate,-8.423535346984863
64,drug_efficacy,-38.83894348144531
65,particle_size_nm,0.20228156447410583
65,drug_diffusion,0.12167197465896606
65,nanoparticle_diffusion,0.46893730759620667
65,release_rate,5.931061744689941
65,uptake_rate,0.7522086501121521
65,drug_loading,0.2852189540863037
65,tumor_growth_rate,9.999504089355469
65,drug_efficacy,14.128130912780762
66,particle_size_nm,-0.806862473487854
66,drug_diffusion,-0.30443260073661804
66,nanoparticle_diffusion,-1.3606315851211548
66,release_rate,-1.786537766456604
66,uptake_rate,-0.4261685013771057
66,drug_loading,0.19339415431022644
66,tumor_growth_rate,-42.71845245361328
66,drug_efficacy,11.15841293334961
67,particle_size_nm,-0.15669408440589905
67,drug_diffusion,0.13208690285682678
67,nanoparticle_diffusion,-0.07596497237682343
67,release_rate,8.16013240814209
67,uptake_rate,-0.5117252469062805
67,drug_loading,0.2567134201526642
67,tumor_growth_rate,2.4847261905670166
67,drug_efficacy,13.167896270751953
68,particle_size_nm,0.1857202798128128
68,drug_diffusion,0.32742467522621155
68,nanoparticle_diffusion,-0.7181176543235779
68,release_rate,7.133744716644287
68,uptake_rate,0.586309552192688
68,drug_loading,0.1530919075012207
68,tumor_growth_rate,-8.155489921569824
68,drug_efficacy,-18.29448890686035
69,particle_size_nm,-0.037772681564092636
69,drug_diffusion,-0.11288192868232727
69,nanoparticle_diffusion,-0.9883056282997131
69,release_rate,5.02937650680542
69,uptake_rate,-0.6192020177841187
69,drug_loading,0.4097827076911926
69,tumor_growth_rate,-3.3900861740112305
69,drug_efficacy,22.37297821044922
70,particle_size_nm,0.1316099464893341
70,drug_diffusion,-0.10266602039337158
70,nanoparticle_diffusion,-0.8842330574989319
70,release_rate,5.448348045349121
70,uptake_rate,-0.7208863496780396
70,drug_loading,-0.43310248851776123
70,tumor_growth_rate,16.9290771484375
70,drug_efficacy,7.226086616516113
71,particle_size_nm,-0.08356373757123947
71,drug_diffusion,0.2930307686328888
71,nanoparticle_diffusion,-0.14651064574718475
71,release_rate,4.1934027671813965
71,uptake_rate,-0.24825897812843323
71,drug_loading,0.3105776906013489
71,tumor_growth_rate,22.87997817993164
71,drug_efficacy,-2.872389554977417
72,particle_size_nm,-0.09866617619991302
72,drug_diffusion,-0.1310405731201172
72,nanoparticle_diffusion,0.5360797047615051
72,release_rate,5.8008294105529785
72,uptake_rate,-0.18233753740787506
72,drug_loading,0.2148914933204651
72,tumor_growth_rate,14.197196960449219
72,drug_efficacy,9.94953727722168
73,particle_size_nm,0.017411883920431137
73,drug_diffusion,-1.1453379392623901
73,nanoparticle_diffusion,-0.05090048164129257
